Full Name,Weight,Date,Location,Division,Sex,Class,Equipment,Lift,Record Type,Record Name
Standard,220,,,Junior,M,67.5,Wraps,D,Full Power,UT 67.5kg Classic
Standard,532.5,,,Junior,M,67.5,Wraps,Total,Full Power,UT 67.5kg Classic
Standard,242.5,,,Junior,M,75,Wraps,S,Full Power,UT 75kg Classic
Standard,140,,,Junior,M,75,Wraps,B,Full Power,UT 75kg Classic
Standard,255,,,Junior,M,75,Wraps,D,Full Power,UT 75kg Classic
Standard,617.5,,,Junior,M,75,Wraps,Total,Full Power,UT 75kg Classic
Standard,257.5,,,Junior,M,82.5,Wraps,S,Full Power,UT 82.5kg Classic
Standard,150,,,Junior,M,82.5,Wraps,B,Full Power,UT 82.5kg Classic
Standard,272.5,,,Junior,M,82.5,Wraps,D,Full Power,UT 82.5kg Classic
Standard,660,,,Junior,M,82.5,Wraps,Total,Full Power,UT 82.5kg Classic
Standard,267.5,,,Junior,M,90,Wraps,S,Full Power,UT 90kg Classic
Standard,155,,,Junior,M,90,Wraps,B,Full Power,UT 90kg Classic
Standard,280,,,Junior,M,90,Wraps,D,Full Power,UT 90kg Classic
Standard,680,,,Junior,M,90,Wraps,Total,Full Power,UT 90kg Classic
Standard,277.5,,,Junior,M,100,Wraps,S,Full Power,UT 100kg Classic
Standard,160,,,Junior,M,100,Wraps,B,Full Power,UT 100kg Classic
Standard,292.5,,,Junior,M,100,Wraps,D,Full Power,UT 100kg Classic
Standard,707.5,,,Junior,M,100,Wraps,Total,Full Power,UT 100kg Classic
Standard,292.5,,,Junior,M,110,Wraps,S,Full Power,UT 110kg Classic
Standard,170,,,Junior,M,110,Wraps,B,Full Power,UT 110kg Classic
Standard,307.5,,,Junior,M,110,Wraps,D,Full Power,UT 110kg Classic
Standard,750,,,Junior,M,110,Wraps,Total,Full Power,UT 110kg Classic
Standard,305,,,Junior,M,125,Wraps,S,Full Power,UT 125kg Classic
Standard,177.5,,,Junior,M,125,Wraps,B,Full Power,UT 125kg Classic
Standard,320,,,Junior,M,125,Wraps,D,Full Power,UT 125kg Classic
Standard,780,,,Junior,M,125,Wraps,Total,Full Power,UT 125kg Classic
Standard,317.5,,,Junior,M,140,Wraps,S,Full Power,UT 140kg Classic
Standard,185,,,Junior,M,140,Wraps,B,Full Power,UT 140kg Classic
Standard,335,,,Junior,M,140,Wraps,D,Full Power,UT 140kg Classic
Standard,812.5,,,Junior,M,140,Wraps,Total,Full Power,UT 140kg Classic
Standard,325,,,Junior,M,140+,Wraps,S,Full Power,UT 140+kg Classic
Standard,187.5,,,Junior,M,140+,Wraps,B,Full Power,UT 140+kg Classic
Standard,342.5,,,Junior,M,140+,Wraps,D,Full Power,UT 140+kg Classic
Standard,830,,,Junior,M,140+,Wraps,Total,Full Power,UT 140+kg Classic
Standard,157.5,,,Open,M,52,Wraps,S,Full Power,UT 52kg Classic
Standard,90,,,Open,M,52,Wraps,B,Full Power,UT 52kg Classic
Standard,165,,,Open,M,52,Wraps,D,Full Power,UT 52kg Classic
Standard,400,,,Open,M,52,Wraps,Total,Full Power,UT 52kg Classic
Standard,187.5,,,Open,M,56,Wraps,S,Full Power,UT 56kg Classic
Standard,107.5,,,Open,M,56,Wraps,B,Full Power,UT 56kg Classic
Standard,195,,,Open,M,56,Wraps,D,Full Power,UT 56kg Classic
Standard,475,,,Open,M,56,Wraps,Total,Full Power,UT 56kg Classic
Standard,215,,,Open,M,60,Wraps,S,Full Power,UT 60kg Classic
Standard,125,,,Open,M,60,Wraps,B,Full Power,UT 60kg Classic
Standard,227.5,,,Open,M,60,Wraps,D,Full Power,UT 60kg Classic
Standard,550,,,Open,M,60,Wraps,Total,Full Power,UT 60kg Classic
Standard,245,,,Open,M,67.5,Wraps,S,Full Power,UT 67.5kg Classic
Standard,142.5,,,Open,M,67.5,Wraps,B,Full Power,UT 67.5kg Classic
Standard,257.5,,,Open,M,67.5,Wraps,D,Full Power,UT 67.5kg Classic
Standard,625,,,Open,M,67.5,Wraps,Total,Full Power,UT 67.5kg Classic
Simon Lewis Williams,310,08/12/2024,Nottingham,Open,M,75,Wraps,S,Full Power,UT 75kg Classic
Standard,165,,,Open,M,75,Wraps,B,Full Power,UT 75kg Classic
Simon Lewis Williams,300,08/12/2024,Nottingham,Open,M,75,Wraps,D,Full Power,UT 75kg Classic
Simon Lewis Williams,725,08/12/2024,Nottingham,Open,M,75,Wraps,Total,Full Power,UT 75kg Classic
Standard,302.5,,,Open,M,82.5,Wraps,S,Full Power,UT 82.5kg Classic
Standard,175,,,Open,M,82.5,Wraps,B,Full Power,UT 82.5kg Classic
Standard,320,,,Open,M,82.5,Wraps,D,Full Power,UT 82.5kg Classic
Standard,775,,,Open,M,82.5,Wraps,Total,Full Power,UT 82.5kg Classic
Standard,312.5,,,Open,M,90,Wraps,S,Full Power,UT 90kg Classic
Standard,180,,,Open,M,90,Wraps,B,Full Power,UT 90kg Classic
Standard,330,,,Open,M,90,Wraps,D,Full Power,UT 90kg Classic
Standard,800,,,Open,M,90,Wraps,Total,Full Power,UT 90kg Classic
Gabriel Bird,330,04/05/2024,Nottingham,Open,M,100,Wraps,S,Full Power,UT 100kg Classic
Fen Gallagher,200,17/11/2024,South Midlands,Open,M,100,Wraps,B,Full Power,UT 100kg Classic
Standard,342.5,,,Open,M,100,Wraps,D,Full Power,UT 100kg Classic
Standard,830,,,Open,M,100,Wraps,Total,Full Power,UT 100kg Classic
Standard,345,,,Open,M,110,Wraps,S,Full Power,UT 110kg Classic
Standard,200,,,Open,M,110,Wraps,B,Full Power,UT 110kg Classic
Standard,362.5,,,Open,M,110,Wraps,D,Full Power,UT 110kg Classic
Standard,880,,,Open,M,110,Wraps,Total,Full Power,UT 110kg Classic
David Richardson,400,08/12/2024,Nottingham,Open,M,125,Wraps,S,Full Power,UT 125kg Classic
David Richardson,240,08/12/2024,Nottingham,Open,M,125,Wraps,B,Full Power,UT 125kg Classic
David Richardson,438,08/12/2024,Nottingham,Open,M,125,Wraps,D,Full Power,UT 125kg Classic
David Richardson,1078,08/12/2024,Nottingham,Open,M,125,Wraps,Total,Full Power,UT 125kg Classic
Standard,372.5,,,Open,M,140,Wraps,S,Full Power,UT 140kg Classic
Standard,215,,,Open,M,140,Wraps,B,Full Power,UT 140kg Classic
Standard,392.5,,,Open,M,140,Wraps,D,Full Power,UT 140kg Classic
Standard,955,,,Open,M,140,Wraps,Total,Full Power,UT 140kg Classic
Eamonn Harford,390,08/12/2024,Nottingham,Open,M,140+,Wraps,S,Full Power,UT 140+kg Classic
Standard,220,,,Open,M,140+,Wraps,B,Full Power,UT 140+kg Classic
Standard,400,,,Open,M,140+,Wraps,D,Full Power,UT 140+kg Classic
Standard,975,,,Open,M,140+,Wraps,Total,Full Power,UT 140+kg Classic
Standard,137.5,,,M40-49,M,52,Wraps,S,Full Power,UT 52kg Classic
Standard,80,,,M40-49,M,52,Wraps,B,Full Power,UT 52kg Classic
Standard,145,,,M40-49,M,52,Wraps,D,Full Power,UT 52kg Classic
Standard,350,,,M40-49,M,52,Wraps,Total,Full Power,UT 52kg Classic
Standard,165,,,M40-49,M,56,Wraps,S,Full Power,UT 56kg Classic
Standard,95,,,M40-49,M,56,Wraps,B,Full Power,UT 56kg Classic
Standard,172.5,,,M40-49,M,56,Wraps,D,Full Power,UT 56kg Classic
Standard,417.5,,,M40-49,M,56,Wraps,Total,Full Power,UT 56kg Classic
Standard,190,,,M40-49,M,60,Wraps,S,Full Power,UT 60kg Classic
Standard,110,,,M40-49,M,60,Wraps,B,Full Power,UT 60kg Classic
Standard,200,,,M40-49,M,60,Wraps,D,Full Power,UT 60kg Classic
Standard,482.5,,,M40-49,M,60,Wraps,Total,Full Power,UT 60kg Classic
Standard,215,,,M40-49,M,67.5,Wraps,S,Full Power,UT 67.5kg Classic
Standard,125,,,M40-49,M,67.5,Wraps,B,Full Power,UT 67.5kg Classic
Standard,225,,,M40-49,M,67.5,Wraps,D,Full Power,UT 67.5kg Classic
Standard,547.5,,,M40-49,M,67.5,Wraps,Total,Full Power,UT 67.5kg Classic
Standard,250,,,M40-49,M,75,Wraps,S,Full Power,UT 75kg Classic
Standard,145,,,M40-49,M,75,Wraps,B,Full Power,UT 75kg Classic
Standard,262.5,,,M40-49,M,75,Wraps,D,Full Power,UT 75kg Classic
Standard,635,,,M40-49,M,75,Wraps,Total,Full Power,UT 75kg Classic
Standard,267.5,,,M40-49,M,82.5,Wraps,S,Full Power,UT 82.5kg Classic
Standard,155,,,M40-49,M,82.5,Wraps,B,Full Power,UT 82.5kg Classic
Standard,280,,,M40-49,M,82.5,Wraps,D,Full Power,UT 82.5kg Classic
Standard,680,,,M40-49,M,82.5,Wraps,Total,Full Power,UT 82.5kg Classic
Standard,275,,,M40-49,M,90,Wraps,S,Full Power,UT 90kg Classic
Standard,157.5,,,M40-49,M,90,Wraps,B,Full Power,UT 90kg Classic
Standard,287.5,,,M40-49,M,90,Wraps,D,Full Power,UT 90kg Classic
Standard,700,,,M40-49,M,90,Wraps,Total,Full Power,UT 90kg Classic
Standard,285,,,M40-49,M,100,Wraps,S,Full Power,UT 100kg Classic
Standard,165,,,M40-49,M,100,Wraps,B,Full Power,UT 100kg Classic
Standard,300,,,M40-49,M,100,Wraps,D,Full Power,UT 100kg Classic
Standard,727.5,,,M40-49,M,100,Wraps,Total,Full Power,UT 100kg Classic
Standard,302.5,,,M40-49,M,110,Wraps,S,Full Power,UT 110kg Classic
Standard,175,,,M40-49,M,110,Wraps,B,Full Power,UT 110kg Classic
Standard,317.5,,,M40-49,M,110,Wraps,D,Full Power,UT 110kg Classic
Standard,770,,,M40-49,M,110,Wraps,Total,Full Power,UT 110kg Classic
Standard,315,,,M40-49,M,125,Wraps,S,Full Power,UT 125kg Classic
Zoltan Mihalyi,183,30/03/2025,South West,M40-49,M,125,Wraps,B,Full Power,UT 125kg Classic
Standard,330,,,M40-49,M,125,Wraps,D,Full Power,UT 125kg Classic
Standard,802.5,,,M40-49,M,125,Wraps,Total,Full Power,UT 125kg Classic
Standard,327.5,,,M40-49,M,140,Wraps,S,Full Power,UT 140kg Classic
Standard,190,,,M40-49,M,140,Wraps,B,Full Power,UT 140kg Classic
Standard,345,,,M40-49,M,140,Wraps,D,Full Power,UT 140kg Classic
Standard,837.5,,,M40-49,M,140,Wraps,Total,Full Power,UT 140kg Classic
Standard,335,,,M40-49,M,140+,Wraps,S,Full Power,UT 140+kg Classic
Standard,192.5,,,M40-49,M,140+,Wraps,B,Full Power,UT 140+kg Classic
Standard,352.5,,,M40-49,M,140+,Wraps,D,Full Power,UT 140+kg Classic
Standard,855,,,M40-49,M,140+,Wraps,Total,Full Power,UT 140+kg Classic
Standard,120,,,M50-59,M,52,Wraps,S,Full Power,UT 52kg Classic
Standard,70,,,M50-59,M,52,Wraps,B,Full Power,UT 52kg Classic
Standard,127.5,,,M50-59,M,52,Wraps,D,Full Power,UT 52kg Classic
Standard,307.5,,,M50-59,M,52,Wraps,Total,Full Power,UT 52kg Classic
Standard,145,,,M50-59,M,56,Wraps,S,Full Power,UT 56kg Classic
Standard,85,,,M50-59,M,56,Wraps,B,Full Power,UT 56kg Classic
Standard,152.5,,,M50-59,M,56,Wraps,D,Full Power,UT 56kg Classic
Standard,367.5,,,M50-59,M,56,Wraps,Total,Full Power,UT 56kg Classic
Standard,165,,,M50-59,M,60,Wraps,S,Full Power,UT 60kg Classic
Standard,97.5,,,M50-59,M,60,Wraps,B,Full Power,UT 60kg Classic
Standard,175,,,M50-59,M,60,Wraps,D,Full Power,UT 60kg Classic
Standard,422.5,,,M50-59,M,60,Wraps,Total,Full Power,UT 60kg Classic
Standard,187.5,,,M50-59,M,67.5,Wraps,S,Full Power,UT 67.5kg Classic
Standard,110,,,M50-59,M,67.5,Wraps,B,Full Power,UT 67.5kg Classic
Standard,197.5,,,M50-59,M,67.5,Wraps,D,Full Power,UT 67.5kg Classic
Standard,480,,,M50-59,M,67.5,Wraps,Total,Full Power,UT 67.5kg Classic
Standard,250,,,M50-59,M,75,Wraps,S,Full Power,UT 75kg Classic
Standard,145,,,M50-59,M,75,Wraps,B,Full Power,UT 75kg Classic
Standard,262.5,,,M50-59,M,75,Wraps,D,Full Power,UT 75kg Classic
Standard,635,,,M50-59,M,75,Wraps,Total,Full Power,UT 75kg Classic
Standard,232.5,,,M50-59,M,82.5,Wraps,S,Full Power,UT 82.5kg Classic
Standard,135,,,M50-59,M,82.5,Wraps,B,Full Power,UT 82.5kg Classic
Standard,245,,,M50-59,M,82.5,Wraps,D,Full Power,UT 82.5kg Classic
Standard,595,,,M50-59,M,82.5,Wraps,Total,Full Power,UT 82.5kg Classic
Standard,240,,,M50-59,M,90,Wraps,S,Full Power,UT 90kg Classic
Standard,140,,,M50-59,M,90,Wraps,B,Full Power,UT 90kg Classic
Standard,252.5,,,M50-59,M,90,Wraps,D,Full Power,UT 90kg Classic
Standard,612.5,,,M50-59,M,90,Wraps,Total,Full Power,UT 90kg Classic
Standard,250,,,M50-59,M,100,Wraps,S,Full Power,UT 100kg Classic
Standard,145,,,M50-59,M,100,Wraps,B,Full Power,UT 100kg Classic
Standard,262.5,,,M50-59,M,100,Wraps,D,Full Power,UT 100kg Classic
Standard,637.5,,,M50-59,M,100,Wraps,Total,Full Power,UT 100kg Classic
Standard,265,,,M50-59,M,110,Wraps,S,Full Power,UT 110kg Classic
Standard,152.5,,,M50-59,M,110,Wraps,B,Full Power,UT 110kg Classic
Standard,277.5,,,M50-59,M,110,Wraps,D,Full Power,UT 110kg Classic
Standard,675,,,M50-59,M,110,Wraps,Total,Full Power,UT 110kg Classic
Standard,315,,,M50-59,M,125,Wraps,S,Full Power,UT 125kg Classic
Standard,182.5,,,M50-59,M,125,Wraps,B,Full Power,UT 125kg Classic
Standard,330,,,M50-59,M,125,Wraps,D,Full Power,UT 125kg Classic
Standard,802.5,,,M50-59,M,125,Wraps,Total,Full Power,UT 125kg Classic
Standard,287.5,,,M50-59,M,140,Wraps,S,Full Power,UT 140kg Classic
Standard,167.5,,,M50-59,M,140,Wraps,B,Full Power,UT 140kg Classic
Standard,302.5,,,M50-59,M,140,Wraps,D,Full Power,UT 140kg Classic
Standard,735,,,M50-59,M,140,Wraps,Total,Full Power,UT 140kg Classic
Standard,292.5,,,M50-59,M,140+,Wraps,S,Full Power,UT 140+kg Classic
Standard,170,,,M50-59,M,140+,Wraps,B,Full Power,UT 140+kg Classic
Standard,307.5,,,M50-59,M,140+,Wraps,D,Full Power,UT 140+kg Classic
Standard,750,,,M50-59,M,140+,Wraps,Total,Full Power,UT 140+kg Classic
Standard,107.5,,,M60-69,M,52,Wraps,S,Full Power,UT 52kg Classic
Standard,62.5,,,M60-69,M,52,Wraps,B,Full Power,UT 52kg Classic
Standard,112.5,,,M60-69,M,52,Wraps,D,Full Power,UT 52kg Classic
Standard,270,,,M60-69,M,52,Wraps,Total,Full Power,UT 52kg Classic
Standard,127.5,,,M60-69,M,56,Wraps,S,Full Power,UT 56kg Classic
Standard,75,,,M60-69,M,56,Wraps,B,Full Power,UT 56kg Classic
Standard,132.5,,,M60-69,M,56,Wraps,D,Full Power,UT 56kg Classic
Standard,322.5,,,M60-69,M,56,Wraps,Total,Full Power,UT 56kg Classic
Standard,145,,,M60-69,M,60,Wraps,S,Full Power,UT 60kg Classic
Standard,85,,,M60-69,M,60,Wraps,B,Full Power,UT 60kg Classic
Standard,152.5,,,M60-69,M,60,Wraps,D,Full Power,UT 60kg Classic
Standard,370,,,M60-69,M,60,Wraps,Total,Full Power,UT 60kg Classic
Standard,165,,,M60-69,M,67.5,Wraps,S,Full Power,UT 67.5kg Classic
Standard,95,,,M60-69,M,67.5,Wraps,B,Full Power,UT 67.5kg Classic
Standard,172.5,,,M60-69,M,67.5,Wraps,D,Full Power,UT 67.5kg Classic
Standard,420,,,M60-69,M,67.5,Wraps,Total,Full Power,UT 67.5kg Classic
Standard,250,,,M60-69,M,75,Wraps,S,Full Power,UT 75kg Classic
Standard,145,,,M60-69,M,75,Wraps,B,Full Power,UT 75kg Classic
Standard,262.5,,,M60-69,M,75,Wraps,D,Full Power,UT 75kg Classic
Standard,635,,,M60-69,M,75,Wraps,Total,Full Power,UT 75kg Classic
Standard,205,,,M60-69,M,82.5,Wraps,S,Full Power,UT 82.5kg Classic
Standard,120,,,M60-69,M,82.5,Wraps,B,Full Power,UT 82.5kg Classic
Standard,215,,,M60-69,M,82.5,Wraps,D,Full Power,UT 82.5kg Classic
Standard,522.5,,,M60-69,M,82.5,Wraps,Total,Full Power,UT 82.5kg Classic
Standard,210,,,M60-69,M,90,Wraps,S,Full Power,UT 90kg Classic
Standard,122.5,,,M60-69,M,90,Wraps,B,Full Power,UT 90kg Classic
Standard,222.5,,,M60-69,M,90,Wraps,D,Full Power,UT 90kg Classic
Standard,537.5,,,M60-69,M,90,Wraps,Total,Full Power,UT 90kg Classic
Standard,220,,,M60-69,M,100,Wraps,S,Full Power,UT 100kg Classic
Standard,127.5,,,M60-69,M,100,Wraps,B,Full Power,UT 100kg Classic
Standard,230,,,M60-69,M,100,Wraps,D,Full Power,UT 100kg Classic
Standard,560,,,M60-69,M,100,Wraps,Total,Full Power,UT 100kg Classic
Standard,232.5,,,M60-69,M,110,Wraps,S,Full Power,UT 110kg Classic
Standard,135,,,M60-69,M,110,Wraps,B,Full Power,UT 110kg Classic
Standard,245,,,M60-69,M,110,Wraps,D,Full Power,UT 110kg Classic
Standard,592.5,,,M60-69,M,110,Wraps,Total,Full Power,UT 110kg Classic
Standard,315,,,M60-69,M,125,Wraps,S,Full Power,UT 125kg Classic
Standard,182.5,,,M60-69,M,125,Wraps,B,Full Power,UT 125kg Classic
Standard,330,,,M60-69,M,125,Wraps,D,Full Power,UT 125kg Classic
Standard,802.5,,,M60-69,M,125,Wraps,Total,Full Power,UT 125kg Classic
Standard,252.5,,,M60-69,M,140,Wraps,S,Full Power,UT 140kg Classic
Standard,147.5,,,M60-69,M,140,Wraps,B,Full Power,UT 140kg Classic
Standard,265,,,M60-69,M,140,Wraps,D,Full Power,UT 140kg Classic
Standard,645,,,M60-69,M,140,Wraps,Total,Full Power,UT 140kg Classic
Standard,257.5,,,M60-69,M,140+,Wraps,S,Full Power,UT 140+kg Classic
Standard,150,,,M60-69,M,140+,Wraps,B,Full Power,UT 140+kg Classic
Standard,270,,,M60-69,M,140+,Wraps,D,Full Power,UT 140+kg Classic
Standard,657.5,,,M60-69,M,140+,Wraps,Total,Full Power,UT 140+kg Classic
Standard,57.5,,,T14-15,F,44,Wraps,S,Full Power,UT 44kg Classic
Standard,35,,,T14-15,F,44,Wraps,B,Full Power,UT 44kg Classic
Standard,60,,,T14-15,F,44,Wraps,D,Full Power,UT 44kg Classic
Standard,145,,,T14-15,F,44,Wraps,Total,Full Power,UT 44kg Classic
Standard,62.5,,,T14-15,F,48,Wraps,S,Full Power,UT 48kg Classic
Standard,37.5,,,T14-15,F,48,Wraps,B,Full Power,UT 48kg Classic
Standard,65,,,T14-15,F,48,Wraps,D,Full Power,UT 48kg Classic
Standard,157.5,,,T14-15,F,48,Wraps,Total,Full Power,UT 48kg Classic
Standard,72.5,,,T14-15,F,52,Wraps,S,Full Power,UT 52kg Classic
Standard,42.5,,,T14-15,F,52,Wraps,B,Full Power,UT 52kg Classic
Standard,77.5,,,T14-15,F,52,Wraps,D,Full Power,UT 52kg Classic
Standard,185,,,T14-15,F,52,Wraps,Total,Full Power,UT 52kg Classic
Standard,85,,,T14-15,F,56,Wraps,S,Full Power,UT 56kg Classic
Standard,50,,,T14-15,F,56,Wraps,B,Full Power,UT 56kg Classic
Standard,87.5,,,T14-15,F,56,Wraps,D,Full Power,UT 56kg Classic
Standard,212.5,,,T14-15,F,56,Wraps,Total,Full Power,UT 56kg Classic
Standard,90,,,T14-15,F,60,Wraps,S,Full Power,UT 60kg Classic
Standard,52.5,,,T14-15,F,60,Wraps,B,Full Power,UT 60kg Classic
Standard,95,,,T14-15,F,60,Wraps,D,Full Power,UT 60kg Classic
Standard,230,,,T14-15,F,60,Wraps,Total,Full Power,UT 60kg Classic
Standard,130,,,T14-15,F,67.5,Wraps,S,Full Power,UT 67.5kg Classic
Standard,75,,,T14-15,F,67.5,Wraps,B,Full Power,UT 67.5kg Classic
Standard,137.5,,,T14-15,F,67.5,Wraps,D,Full Power,UT 67.5kg Classic
Standard,330,,,T14-15,F,67.5,Wraps,Total,Full Power,UT 67.5kg Classic
Standard,100,,,T14-15,F,75,Wraps,S,Full Power,UT 75kg Classic
Standard,57.5,,,T14-15,F,75,Wraps,B,Full Power,UT 75kg Classic
Standard,105,,,T14-15,F,75,Wraps,D,Full Power,UT 75kg Classic
Standard,255,,,T14-15,F,75,Wraps,Total,Full Power,UT 75kg Classic
Standard,105,,,T14-15,F,82.5,Wraps,S,Full Power,UT 82.5kg Classic
Standard,60,,,T14-15,F,82.5,Wraps,B,Full Power,UT 82.5kg Classic
Standard,110,,,T14-15,F,82.5,Wraps,D,Full Power,UT 82.5kg Classic
Standard,265,,,T14-15,F,82.5,Wraps,Total,Full Power,UT 82.5kg Classic
Standard,107.5,,,T14-15,F,90,Wraps,S,Full Power,UT 90kg Classic
Standard,62.5,,,T14-15,F,90,Wraps,B,Full Power,UT 90kg Classic
Standard,112.5,,,T14-15,F,90,Wraps,D,Full Power,UT 90kg Classic
Standard,272.5,,,T14-15,F,90,Wraps,Total,Full Power,UT 90kg Classic
Standard,122.5,,,T14-15,F,100,Wraps,S,Full Power,UT 100kg Classic
Standard,67.5,,,T14-15,F,100,Wraps,B,Full Power,UT 100kg Classic
Standard,142.5,,,T14-15,F,100,Wraps,D,Full Power,UT 100kg Classic
Standard,330,,,T14-15,F,100,Wraps,Total,Full Power,UT 100kg Classic
Standard,125,,,T14-15,F,110,Wraps,S,Full Power,UT 110kg Classic
Standard,67.5,,,T14-15,F,110,Wraps,B,Full Power,UT 110kg Classic
Standard,147.5,,,T14-15,F,110,Wraps,D,Full Power,UT 110kg Classic
Standard,337.5,,,T14-15,F,110,Wraps,Total,Full Power,UT 110kg Classic
Standard,127.5,,,T16-17,F,110+,Wraps,S,Full Power,UT 110+kg Classic
Standard,70,,,T16-17,F,110+,Wraps,B,Full Power,UT 110+kg Classic
Standard,147.5,,,T16-17,F,110+,Wraps,D,Full Power,UT 110+kg Classic
Standard,340,,,T16-17,F,110+,Wraps,Total,Full Power,UT 110+kg Classic
Standard,67.5,,,T16-17,F,44,Wraps,S,Full Power,UT 44kg Classic
Standard,40,,,T16-17,F,44,Wraps,B,Full Power,UT 44kg Classic
Standard,70,,,T16-17,F,44,Wraps,D,Full Power,UT 44kg Classic
Standard,170,,,T16-17,F,44,Wraps,Total,Full Power,UT 44kg Classic
Standard,72.5,,,T16-17,F,48,Wraps,S,Full Power,UT 48kg Classic
Standard,42.5,,,T16-17,F,48,Wraps,B,Full Power,UT 48kg Classic
Standard,77.5,,,T16-17,F,48,Wraps,D,Full Power,UT 48kg Classic
Standard,185,,,T16-17,F,48,Wraps,Total,Full Power,UT 48kg Classic
Standard,85,,,T16-17,F,52,Wraps,S,Full Power,UT 52kg Classic
Standard,50,,,T16-17,F,52,Wraps,B,Full Power,UT 52kg Classic
Standard,90,,,T16-17,F,52,Wraps,D,Full Power,UT 52kg Classic
Standard,215,,,T16-17,F,52,Wraps,Total,Full Power,UT 52kg Classic
Standard,97.5,,,T16-17,F,56,Wraps,S,Full Power,UT 56kg Classic
Standard,57.5,,,T16-17,F,56,Wraps,B,Full Power,UT 56kg Classic
Standard,102.5,,,T16-17,F,56,Wraps,D,Full Power,UT 56kg Classic
Standard,247.5,,,T16-17,F,56,Wraps,Total,Full Power,UT 56kg Classic
Standard,107.5,,,T16-17,F,60,Wraps,S,Full Power,UT 60kg Classic
Standard,62.5,,,T16-17,F,60,Wraps,B,Full Power,UT 60kg Classic
Standard,112.5,,,T16-17,F,60,Wraps,D,Full Power,UT 60kg Classic
Standard,270,,,T16-17,F,60,Wraps,Total,Full Power,UT 60kg Classic
Standard,130,,,T16-17,F,67.5,Wraps,S,Full Power,UT 67.5kg Classic
Standard,75,,,T16-17,F,67.5,Wraps,B,Full Power,UT 67.5kg Classic
Standard,137.5,,,T16-17,F,67.5,Wraps,D,Full Power,UT 67.5kg Classic
Standard,330,,,T16-17,F,67.5,Wraps,Total,Full Power,UT 67.5kg Classic
Standard,117.5,,,T16-17,F,75,Wraps,S,Full Power,UT 75kg Classic
Standard,67.5,,,T16-17,F,75,Wraps,B,Full Power,UT 75kg Classic
Standard,125,,,T16-17,F,75,Wraps,D,Full Power,UT 75kg Classic
Standard,300,,,T16-17,F,75,Wraps,Total,Full Power,UT 75kg Classic
Standard,122.5,,,T16-17,F,82.5,Wraps,S,Full Power,UT 82.5kg Classic
Standard,70,,,T16-17,F,82.5,Wraps,B,Full Power,UT 82.5kg Classic
Standard,127.5,,,T16-17,F,82.5,Wraps,D,Full Power,UT 82.5kg Classic
Standard,310,,,T16-17,F,82.5,Wraps,Total,Full Power,UT 82.5kg Classic
Standard,125,,,T16-17,F,90,Wraps,S,Full Power,UT 90kg Classic
Standard,72.5,,,T16-17,F,90,Wraps,B,Full Power,UT 90kg Classic
Standard,132.5,,,T16-17,F,90,Wraps,D,Full Power,UT 90kg Classic
Standard,320,,,T16-17,F,90,Wraps,Total,Full Power,UT 90kg Classic
Standard,137.5,,,T16-17,F,100,Wraps,S,Full Power,UT 100kg Classic
Standard,75,,,T16-17,F,100,Wraps,B,Full Power,UT 100kg Classic
Standard,157.5,,,T16-17,F,100,Wraps,D,Full Power,UT 100kg Classic
Standard,365,,,T16-17,F,100,Wraps,Total,Full Power,UT 100kg Classic
Standard,140,,,T16-17,F,110,Wraps,S,Full Power,UT 110kg Classic
Standard,75,,,T16-17,F,110,Wraps,B,Full Power,UT 110kg Classic
Standard,162.5,,,T16-17,F,110,Wraps,D,Full Power,UT 110kg Classic
Standard,372.5,,,T16-17,F,110,Wraps,Total,Full Power,UT 110kg Classic
Standard,140,,,T16-17,F,110+,Wraps,S,Full Power,UT 110+kg Classic
Standard,77.5,,,T16-17,F,110+,Wraps,B,Full Power,UT 110+kg Classic
Standard,162.5,,,T16-17,F,110+,Wraps,D,Full Power,UT 110+kg Classic
Standard,377.5,,,T16-17,F,110+,Wraps,Total,Full Power,UT 110+kg Classic
Standard,80,,,T18-19,F,44,Wraps,S,Full Power,UT 44kg Classic
Standard,45,,,T18-19,F,44,Wraps,B,Full Power,UT 44kg Classic
Standard,82.5,,,T18-19,F,44,Wraps,D,Full Power,UT 44kg Classic
Standard,200,,,T18-19,F,44,Wraps,Total,Full Power,UT 44kg Classic
Standard,85,,,T18-19,F,48,Wraps,S,Full Power,UT 48kg Classic
Standard,50,,,T18-19,F,48,Wraps,B,Full Power,UT 48kg Classic
Standard,90,,,T18-19,F,48,Wraps,D,Full Power,UT 48kg Classic
Standard,217.5,,,T18-19,F,48,Wraps,Total,Full Power,UT 48kg Classic
Standard,100,,,T18-19,F,52,Wraps,S,Full Power,UT 52kg Classic
Standard,57.5,,,T18-19,F,52,Wraps,B,Full Power,UT 52kg Classic
Standard,105,,,T18-19,F,52,Wraps,D,Full Power,UT 52kg Classic
Standard,252.5,,,T18-19,F,52,Wraps,Total,Full Power,UT 52kg Classic
Standard,115,,,T18-19,F,56,Wraps,S,Full Power,UT 56kg Classic
Standard,67.5,,,T18-19,F,56,Wraps,B,Full Power,UT 56kg Classic
Standard,120,,,T18-19,F,56,Wraps,D,Full Power,UT 56kg Classic
Standard,290,,,T18-19,F,56,Wraps,Total,Full Power,UT 56kg Classic
Nikola Bergane,160,06/04/2025,West Midlands,T18-19,F,60,Wraps,S,Full Power,UT 60kg Classic
